날짜,측정소명,미세먼지 PM10 (㎍/m3),초미세먼지 PM2.5 (㎍/m3),오존 O3 (ppm),이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2 (ppm)
2023-01-13 00:00:00,관악구,25.0,12.0,0.0046,0.0379,0.64,0.003
2023-01-13 00:00:00,강서구,24.0,13.0,0.0078,0.0358,0.69,0.0034
2023-01-13 00:00:00,강북구,15.0,8.0,0.0075,0.0318,0.93,0.0031
2023-01-13 00:00:00,강동구,20.0,12.0,0.0057,0.03,0.54,0.0029
2023-01-13 00:00:00,동작구,20.0,13.0,0.0043,0.0436,0.65,0.0037
2023-01-13 00:00:00,광진구,17.0,10.0,0.0081,0.0267,0.53,0.0033
2023-01-13 00:00:00,마포구,18.0,13.0,0.0098,0.0358,0.7,0.0043
2023-01-13 00:00:00,평균,21.0,13.0,0.0071,0.0359,0.71,0.0034
2023-01-13 00:00:00,서초구,24.0,16.0,0.0046,0.0415,0.69,0.0027
2023-01-13 00:00:00,중랑구,21.0,11.0,0.0079,0.0395,0.67,0.0032
2023-01-13 00:00:00,중구,21.0,12.5,0.011850000000000001,0.03415,0.5900000000000001,0.0033
2023-01-13 00:00:00,종로구,21.0,14.0,0.0158,0.0288,0.51,0.0034
2023-01-13 00:00:00,은평구,15.0,9.0,0.0151,0.0209,1.0,0.0037
2023-01-13 00:00:00,용산구,18.0,13.0,0.0068,0.0358,0.66,0.0029
2023-01-13 00:00:00,서대문구,16.0,11.0,0.0151,0.0249,0.78,0.0029
2023-01-13 00:00:00,양천구,26.0,15.0,0.005,0.035,0.67,0.004
2023-01-13 00:00:00,송파구,24.0,15.0,0.0047,0.041,0.86,0.0031
2023-01-13 00:00:00,성북구,23.0,15.0,0.0058,0.0403,0.8,0.003
2023-01-13 00:00:00,성동구,26.0,12.0,0.005,0.0409,0.69,0.0044
2023-01-13 00:00:00,영등포구,23.0,13.0,0.005,0.0384,0.66,0.0032
2023-01-14 00:00:00,동대문구,14.0,8.0,0.0118,0.0255,0.62,0.0034
2023-01-14 00:00:00,도봉구,13.0,10.0,0.0136,0.0212,0.91,0.0027
2023-01-14 00:00:00,노원구,16.0,11.0,0.0124,0.0234,0.6,0.0033
2023-01-14 00:00:00,금천구,15.0,10.0,0.0102,0.0247,0.59,0.003
2023-01-14 00:00:00,구로구,12.0,8.0,0.0103,0.0175,0.38,0.0023
2023-01-14 00:00:00,강서구,15.0,7.0,0.0103,0.0217,0.6,0.0026
2023-01-14 00:00:00,관악구,16.0,8.0,0.0082,0.0251,0.61,0.0027
2023-01-14 00:00:00,강북구,13.0,8.0,0.0121,0.0234,0.7,0.0031
2023-01-14 00:00:00,강동구,7.0,3.0,0.0116,0.0187,0.42,0.0025
2023-01-14 00:00:00,동작구,11.0,6.0,0.0099,0.0302,0.53,0.0034
2023-01-14 00:00:00,평균,12.0,8.0,0.0116,0.0229,0.6,0.003
2023-01-14 00:00:00,광진구,7.0,3.0,0.0128,0.0185,0.46,0.0032
2023-01-14 00:00:00,강남구,11.0,6.0,0.0127,0.0278,0.5,0.0036
2023-01-14 00:00:00,마포구,12.0,8.0,0.0106,0.024,0.58,0.0036
2023-01-14 00:00:00,서초구,13.0,7.0,0.0101,0.0223,0.645,0.0024
2023-01-14 00:00:00,서대문구,14.0,9.0,0.0123,0.0215,0.71,0.0022
2023-01-14 00:00:00,중랑구,10.0,5.0,0.0157,0.0238,0.51,0.0028
2023-01-14 00:00:00,중구,10.5,6.0,0.013999999999999999,0.02005,0.755,0.0028
2023-01-14 00:00:00,은평구,11.0,7.0,0.0123,0.0163,1.0,0.0028
2023-01-14 00:00:00,용산구,11.0,7.0,0.0139,0.0212,0.54,0.0024
2023-01-14 00:00:00,종로구,11.0,8.0,0.0134,0.0238,0.6,0.0036
2023-01-14 00:00:00,양천구,14.0,8.0,0.0096,0.0203,0.56,0.0034
2023-01-14 00:00:00,송파구,10.0,6.0,0.0105,0.0263,0.59,0.0026
2023-01-14 00:00:00,성북구,16.0,18.0,0.0106,0.0278,0.64,0.0027
2023-01-14 00:00:00,성동구,11.0,5.0,0.0144,0.0217,0.5,0.0038
2023-01-14 00:00:00,영등포구,16.0,8.0,0.0098,0.023,0.58,0.0028
2023-01-15 00:00:00,금천구,16.0,13.0,0.0175,0.0185,0.42,0.0027
2023-01-15 00:00:00,동대문구,13.0,9.0,0.0215,0.0119,0.4,0.0027
2023-01-15 00:00:00,도봉구,9.0,8.0,0.0256,0.0095,0.4,0.0022
2023-01-15 00:00:00,노원구,13.0,11.0,0.0198,0.0127,0.4,0.0025
2023-01-15 00:00:00,구로구,15.0,9.0,0.017,0.0118,0.26,0.0022
2023-01-15 00:00:00,동작구,16.0,12.0,0.0192,0.0162,0.35,0.0022
2023-01-15 00:00:00,관악구,18.0,11.0,0.0153,0.0163,0.45,0.0024
2023-01-15 00:00:00,강서구,19.0,11.0,0.0213,0.0118,0.4,0.0025
2023-01-15 00:00:00,강북구,12.0,9.0,0.0235,0.0103,0.41,0.0023
2023-01-15 00:00:00,강동구,15.0,12.0,0.0161,0.013,0.34,0.0022
2023-01-15 00:00:00,강남구,15.0,10.0,0.0206,0.0155,0.35,0.0028
2023-01-15 00:00:00,광진구,14.0,10.0,0.0184,0.0127,0.32,0.0031
2023-01-15 00:00:00,마포구,13.0,9.0,0.0174,0.0159,0.42,0.0024
2023-01-15 00:00:00,평균,14.0,10.0,0.0196,0.0137,0.41,0.0024
2023-01-15 00:00:00,서초구,13.0,8.0,0.0189,0.0122,0.38,0.0022
2023-01-15 00:00:00,성동구,15.0,10.0,0.0192,0.0134,0.35,0.0024
2023-01-15 00:00:00,성북구,14.0,11.0,0.0198,0.0159,0.44,0.0023
2023-01-15 00:00:00,송파구,15.0,12.0,0.0179,0.0166,0.41,0.0021
2023-01-15 00:00:00,양천구,16.0,13.0,0.0169,0.0145,0.41,0.0029
2023-01-15 00:00:00,영등포구,15.0,10.0,0.0187,0.0144,0.4,0.0024
2023-01-15 00:00:00,용산구,16.0,12.0,0.0207,0.0128,0.43,0.0022
2023-01-15 00:00:00,은평구,14.0,8.0,0.0207,0.0111,0.84,0.0026
2023-01-15 00:00:00,종로구,4.0,2.0,0.0224,0.0115,0.34,0.003
2023-01-15 00:00:00,중구,9.0,6.0,0.021249999999999998,0.0146,0.355,0.00265
2023-01-15 00:00:00,중랑구,14.0,10.0,0.0201,0.0177,0.37,0.0023
2023-01-15 00:00:00,서대문구,12.0,7.0,0.0207,0.0127,0.45,0.0016
2023-01-16 00:00:00,서대문구,20.0,11.0,0.0243,0.0154,0.45,0.0022
2023-01-16 00:00:00,서초구,20.0,8.0,0.0238,0.0164,0.38,0.0024
2023-01-16 00:00:00,성동구,24.0,12.0,0.0216,0.019,0.36,0.0027
2023-01-16 00:00:00,성북구,22.0,12.0,0.0233,0.0183,0.46,0.0027
2023-01-16 00:00:00,종로구,21.0,15.0,0.0253,0.016,0.41,0.0028
2023-01-16 00:00:00,양천구,22.0,14.0,0.0221,0.0152,0.38,0.0023
2023-01-16 00:00:00,영등포구,19.0,10.0,0.0234,0.0158,0.38,0.0025
2023-01-16 00:00:00,용산구,22.0,14.0,0.0267,0.0135,0.44,0.0027
2023-01-16 00:00:00,은평구,21.0,10.0,0.0248,0.0105,0.81,0.003
2023-01-16 00:00:00,마포구,20.0,12.0,0.0217,0.0184,0.42,0.0026
2023-01-16 00:00:00,송파구,24.0,14.0,0.0192,0.0238,0.45,0.0025
2023-01-16 00:00:00,동작구,22.0,13.0,0.0237,0.0173,0.34,0.0023
2023-01-16 00:00:00,광진구,22.0,14.0,0.0219,0.014,0.32,0.0031
2023-01-16 00:00:00,도봉구,16.0,12.0,0.0299,0.0108,0.47,0.0023
2023-01-16 00:00:00,노원구,24.0,18.0,0.0266,0.012,0.39,0.0027
2023-01-16 00:00:00,금천구,20.0,14.0,0.0224,0.0218,0.42,0.0031
2023-01-16 00:00:00,구로구,19.0,7.0,0.0222,0.0141,0.26,0.0028
2023-01-16 00:00:00,관악구,21.0,12.0,0.0203,0.0187,0.42,0.0028
2023-01-16 00:00:00,강서구,27.0,11.0,0.0271,0.0139,0.38,0.0029
2023-01-16 00:00:00,강북구,22.0,14.0,0.03,0.0086,0.39,0.0021
2023-01-16 00:00:00,강동구,25.0,16.0,0.0181,0.0165,0.35,0.0023
2023-01-16 00:00:00,강남구,22.0,13.0,0.0242,0.018,0.37,0.0029
2023-01-16 00:00:00,평균,22.0,13.0,0.0238,0.016,0.41,0.0026
2023-01-16 00:00:00,중구,22.0,13.0,0.02445,0.01585,0.4,0.00285
2023-01-16 00:00:00,동대문구,22.0,13.0,0.0251,0.0157,0.39,0.0031
2023-01-16 00:00:00,중랑구,23.0,15.0,0.0225,0.0195,0.39,0.0023
2023-01-17 00:00:00,중랑구,32.0,19.0,0.0097,0.0341,0.51,0.0023
2023-01-17 00:00:00,구로구,35.0,15.0,0.0102,0.0299,0.38,0.003
2023-01-17 00:00:00,평균,33.0,18.0,0.0096,0.0336,0.54,0.0028
2023-01-17 00:00:00,강남구,31.0,17.0,0.0109,0.0352,0.49,0.003
2023-01-17 00:00:00,강동구,37.0,21.0,0.0066,0.0291,0.47,0.0025
2023-01-17 00:00:00,강북구,33.0,19.0,0.0116,0.0275,0.55,0.0021
2023-01-17 00:00:00,강서구,43.0,19.0,0.0087,0.0369,0.59,0.0033
2023-01-17 00:00:00,관악구,28.0,14.0,0.0111,0.0347,0.53,0.003
2023-01-17 00:00:00,광진구,31.0,18.0,0.0029,0.0357,0.57,0.0032
2023-01-17 00:00:00,금천구,26.0,18.0,0.0104,0.0333,0.48,0.0033
2023-01-17 00:00:00,노원구,36.0,22.0,0.0108,0.0344,0.55,0.0029
2023-01-17 00:00:00,도봉구,29.0,19.0,0.0108,0.0309,0.67,0.0023
2023-01-17 00:00:00,동작구,30.0,18.0,0.0114,0.0318,0.45,0.0025
2023-01-17 00:00:00,동대문구,31.0,16.0,0.0103,0.0347,0.56,0.0033
2023-01-17 00:00:00,서대문구,31.0,16.0,0.0109,0.0342,0.74,0.0033
2023-01-17 00:00:00,중구,31.0,17.0,0.011,0.03465,0.6599999999999999,0.00315
2023-01-17 00:00:00,종로구,31.0,18.0,0.0111,0.0351,0.58,0.003
2023-01-17 00:00:00,은평구,41.0,19.0,0.0032,0.0364,0.55,0.0026
2023-01-17 00:00:00,용산구,31.0,16.0,0.0125,0.0306,0.52,0.003
2023-01-17 00:00:00,마포구,28.0,19.0,0.0088,0.0354,0.58,0.0029
2023-01-17 00:00:00,양천구,36.0,20.0,0.0078,0.0322,0.52,0.0026
2023-01-17 00:00:00,영등포구,31.0,16.0,0.0092,0.0339,0.51,0.0029
2023-01-17 00:00:00,성북구,33.0,17.0,0.0101,0.0349,0.63,0.003
2023-01-17 00:00:00,성동구,32.0,15.0,0.01,0.0343,0.48,0.003
2023-01-17 00:00:00,서초구,32.0,15.0,0.0106,0.0352,0.5,0.0026
2023-01-17 00:00:00,송파구,33.0,18.0,0.01,0.0352,0.56,0.0027
2023-01-18 00:00:00,동대문구,51.0,23.0,0.0165,0.0302,0.61,0.0035
2023-01-18 00:00:00,구로구,61.0,23.0,0.0132,0.0278,0.42,0.0032
2023-01-18 00:00:00,노원구,55.0,30.0,0.0161,0.0298,0.57,0.003
2023-01-18 00:00:00,금천구,49.0,27.0,0.0128,0.0325,0.57,0.0034
2023-01-18 00:00:00,관악구,56.0,22.0,0.0137,0.0329,0.58,0.0031
2023-01-18 00:00:00,광진구,47.0,26.0,0.0115,0.0289,0.53,0.0033
2023-01-18 00:00:00,강북구,54.0,26.0,0.0174,0.0222,0.58,0.0023
2023-01-18 00:00:00,강동구,53.0,25.0,0.0117,0.0264,0.5,0.0027
2023-01-18 00:00:00,강남구,51.0,23.0,0.0161,0.0323,0.53,0.0031
2023-01-18 00:00:00,평균,54.0,25.0,0.0142,0.0302,0.59,0.003
2023-01-18 00:00:00,동작구,58.0,29.0,0.0162,0.0318,0.53,0.0029
2023-01-18 00:00:00,강서구,70.0,26.0,0.0126,0.0334,0.6,0.0036
2023-01-18 00:00:00,마포구,47.0,28.0,0.0122,0.0333,0.6,0.0034
2023-01-18 00:00:00,도봉구,50.0,25.0,0.0196,0.0246,0.7,0.0024
2023-01-18 00:00:00,서초구,56.0,23.0,0.0152,0.0311,0.56,0.0026
2023-01-18 00:00:00,서대문구,52.0,23.0,0.0157,0.0281,0.89,0.0043
2023-01-18 00:00:00,중구,52.0,24.5,0.015899999999999997,0.02995,0.76,0.0038
2023-01-18 00:00:00,종로구,52.0,26.0,0.0161,0.0318,0.63,0.0033
2023-01-18 00:00:00,은평구,49.0,18.0,0.009,0.0252,0.615,0.002
2023-01-18 00:00:00,용산구,54.0,23.0,0.0159,0.0292,0.6,0.003
2023-01-18 00:00:00,영등포구,53.0,26.0,0.0126,0.0325,0.55,0.0032
2023-01-18 00:00:00,중랑구,48.0,24.0,0.0152,0.0315,0.55,0.0026
2023-01-18 00:00:00,양천구,62.0,29.0,0.0095,0.0315,0.59,0.0029
2023-01-18 00:00:00,송파구,54.0,23.0,0.0123,0.0347,0.61,0.0028
2023-01-18 00:00:00,성북구,55.0,25.0,0.0143,0.033,0.7,0.0032
2023-01-18 00:00:00,성동구,51.0,19.0,0.0151,0.0303,0.52,0.003
2023-01-19 00:00:00,도봉구,59.0,24.0,0.0159,0.0312,0.73,0.0024
2023-01-19 00:00:00,노원구,69.0,33.0,0.0139,0.0378,0.64,0.0035
2023-01-19 00:00:00,금천구,53.0,23.0,0.0188,0.0325,0.57,0.0037
2023-01-19 00:00:00,구로구,66.0,23.0,0.0138,0.0319,0.5,0.0033
2023-01-19 00:00:00,광진구,59.0,28.0,0.0131,0.0285,0.55,0.0031
2023-01-19 00:00:00,관악구,62.0,21.0,0.0148,0.0376,0.69,0.0033
2023-01-19 00:00:00,강서구,73.0,24.0,0.0155,0.0371,0.69,0.0037
2023-01-19 00:00:00,강북구,71.0,31.0,0.0166,0.0304,0.63,0.0026
2023-01-19 00:00:00,강동구,62.0,26.0,0.0132,0.0257,0.49,0.0027
2023-01-19 00:00:00,동대문구,61.0,23.0,0.0159,0.034,0.64,0.0036
2023-01-19 00:00:00,평균,62.0,25.0,0.0153,0.0333,0.62,0.0032
2023-01-19 00:00:00,강남구,57.0,23.0,0.0158,0.0328,0.55,0.0032
2023-01-19 00:00:00,동작구,61.0,28.0,0.0198,0.0318,0.56,0.003
2023-01-19 00:00:00,성북구,66.0,28.0,0.0124,0.039,0.75,0.0034
2023-01-19 00:00:00,서대문구,60.0,23.0,0.0159,0.0338,0.81,0.004
2023-01-19 00:00:00,중랑구,58.0,27.0,0.0148,0.0321,0.56,0.0025
2023-01-19 00:00:00,중구,55.5,27.0,0.0145,0.0343,0.6100000000000001,0.0029
2023-01-19 00:00:00,마포구,53.0,27.0,0.0142,0.0365,0.66,0.0033
2023-01-19 00:00:00,은평구,63.0,19.0,0.019,0.0258,0.615,0.0023
2023-01-19 00:00:00,용산구,66.0,24.0,0.0178,0.0306,0.57,0.0033
2023-01-19 00:00:00,종로구,63.0,28.0,0.0165,0.0351,0.65,0.0035
2023-01-19 00:00:00,양천구,66.0,26.0,0.0124,0.034,0.64,0.0033
2023-01-19 00:00:00,송파구,63.0,25.0,0.017,0.0321,0.6,0.0031
2023-01-19 00:00:00,성동구,61.0,23.0,0.0125,0.0355,0.6,0.0031
2023-01-19 00:00:00,서초구,66.0,24.0,0.0149,0.0352,0.62,0.0027
2023-01-19 00:00:00,영등포구,58.0,25.0,0.0137,0.0372,0.66,0.0034
2023-01-20 00:00:00,도봉구,62.0,15.0,0.0338,0.0075,0.45,0.0022
2023-01-20 00:00:00,광진구,77.0,26.0,0.025,0.0137,0.37,0.0031
2023-01-20 00:00:00,노원구,70.0,22.0,0.0278,0.0114,0.38,0.0026
2023-01-20 00:00:00,금천구,57.0,17.0,0.026,0.0177,0.43,0.0031
2023-01-20 00:00:00,구로구,71.0,17.0,0.0222,0.0123,0.29,0.0026
2023-01-20 00:00:00,관악구,65.0,14.0,0.0222,0.016,0.42,0.0025
2023-01-20 00:00:00,영등포구,58.0,16.0,0.024,0.015,0.39,0.0027
2023-01-20 00:00:00,강북구,71.0,22.0,0.0308,0.0081,0.38,0.0021
2023-01-20 00:00:00,강동구,65.0,16.0,0.0232,0.012,0.31,0.0023
2023-01-20 00:00:00,강남구,62.0,16.0,0.0276,0.014,0.34,0.0028
2023-01-20 00:00:00,평균,66.0,17.0,0.026,0.0134,0.38,0.0026
2023-01-20 00:00:00,동대문구,60.0,13.0,0.0287,0.0119,0.38,0.003
2023-01-20 00:00:00,강서구,76.0,15.0,0.0268,0.0136,0.39,0.0028
2023-01-20 00:00:00,동작구,70.0,22.0,0.0272,0.0137,0.34,0.0023
2023-01-20 00:00:00,중구,67.0,18.5,0.0265,0.0133,0.38,0.00215
2023-01-20 00:00:00,서대문구,64.0,15.0,0.0258,0.0129,0.42,0.002
2023-01-20 00:00:00,마포구,55.0,18.0,0.0219,0.0171,0.41,0.0028
2023-01-20 00:00:00,종로구,62.0,16.0,0.0278,0.0127,0.38,0.0028
2023-01-20 00:00:00,은평구,61.0,14.0,0.026,0.0096,0.33,0.0019
2023-01-20 00:00:00,용산구,71.0,18.0,0.0282,0.0122,0.41,0.0028
2023-01-20 00:00:00,중랑구,58.0,17.0,0.0258,0.0159,0.37,0.0024
2023-01-20 00:00:00,서초구,68.0,15.0,0.0263,0.0125,0.38,0.0024
2023-01-20 00:00:00,송파구,72.0,20.0,0.0235,0.0188,0.42,0.0024
2023-01-20 00:00:00,성북구,64.0,18.0,0.027,0.014,0.43,0.003
2023-01-20 00:00:00,성동구,62.0,17.0,0.0255,0.0145,0.34,0.0028
2023-01-20 00:00:00,양천구,71.0,17.0,0.0214,0.0147,0.39,0.0027
2023-01-21 00:00:00,동대문구,25.0,11.0,0.0155,0.0261,0.46,0.0031
2023-01-21 00:00:00,도봉구,21.0,11.0,0.0178,0.0222,0.54,0.002
2023-01-21 00:00:00,노원구,28.0,15.0,0.0165,0.0253,0.48,0.0028
2023-01-21 00:00:00,금천구,18.0,11.0,0.0211,0.0186,0.4,0.0029
2023-01-21 00:00:00,구로구,23.0,8.0,0.0159,0.02,0.32,0.0026
2023-01-21 00:00:00,평균,24.0,11.0,0.0166,0.0229,0.44,0.0026
2023-01-21 00:00:00,관악구,23.0,10.0,0.0158,0.0244,0.46,0.0025
2023-01-21 00:00:00,강북구,25.0,12.0,0.0171,0.0201,0.52,0.002
2023-01-21 00:00:00,강동구,25.0,12.0,0.0122,0.0219,0.39,0.0022
2023-01-21 00:00:00,동작구,24.0,12.0,0.018,0.0233,0.4,0.0023
2023-01-21 00:00:00,강남구,23.0,11.0,0.018,0.0232,0.38,0.0026
2023-01-21 00:00:00,광진구,23.0,12.0,0.017,0.0207,0.38,0.003
2023-01-21 00:00:00,마포구,22.0,11.0,0.0134,0.0264,0.48,0.0028
2023-01-21 00:00:00,강서구,30.0,10.0,0.0174,0.0236,0.47,0.0028
2023-01-21 00:00:00,서초구,21.0,6.0,0.0179,0.0221,0.41,0.0025
2023-01-21 00:00:00,서대문구,23.0,9.0,0.0164,0.0226,0.61,0.0032
2023-01-21 00:00:00,중랑구,25.0,12.0,0.0167,0.0235,0.4,0.0021
2023-01-21 00:00:00,중구,22.5,9.0,0.0178,0.02065,0.405,0.002
2023-01-21 00:00:00,은평구,20.0,6.0,0.0189,0.0178,0.41,0.0019
2023-01-21 00:00:00,용산구,25.0,12.0,0.0173,0.0224,0.42,0.0028
2023-01-21 00:00:00,종로구,24.0,12.0,0.0162,0.0259,0.46,0.0027
2023-01-21 00:00:00,양천구,26.0,13.0,0.0147,0.0222,0.44,0.0024
2023-01-21 00:00:00,송파구,24.0,11.0,0.0166,0.0246,0.43,0.0024
2023-01-21 00:00:00,성북구,26.0,12.0,0.0153,0.0269,0.58,0.0031
2023-01-21 00:00:00,성동구,24.0,9.0,0.0165,0.0231,0.38,0.0026
2023-01-21 00:00:00,영등포구,23.0,9.0,0.0171,0.0219,0.42,0.0024
2023-01-22 00:00:00,구로구,27.0,11.0,0.012,0.0263,0.35,0.0025
2023-01-22 00:00:00,도봉구,25.0,13.0,0.0191,0.0235,0.61,0.0021
2023-01-22 00:00:00,노원구,33.0,17.0,0.0158,0.03,0.51,0.0028
2023-01-22 00:00:00,금천구,25.0,14.0,0.0131,0.0284,0.45,0.0027
2023-01-22 00:00:00,광진구,26.0,13.0,0.0215,0.0159,0.35,0.003
2023-01-22 00:00:00,강남구,26.0,12.0,0.0187,0.0236,0.35,0.0026
2023-01-22 00:00:00,강서구,34.0,11.0,0.0133,0.031,0.5,0.0025
2023-01-22 00:00:00,강북구,31.0,15.0,0.0169,0.0226,0.51,0.002
2023-01-22 00:00:00,강동구,27.0,13.0,0.0156,0.0195,0.34,0.0022
2023-01-22 00:00:00,동대문구,27.0,11.0,0.0171,0.0256,0.43,0.0029
2023-01-22 00:00:00,평균,28.0,13.0,0.0169,0.0247,0.44,0.0025
2023-01-22 00:00:00,관악구,28.0,12.0,0.0118,0.0312,0.5,0.0023
2023-01-22 00:00:00,동작구,29.0,16.0,0.0165,0.0269,0.41,0.0023
2023-01-22 00:00:00,성북구,30.0,14.0,0.0157,0.0282,0.56,0.0028
2023-01-22 00:00:00,서대문구,27.0,10.0,0.021,0.0196,0.53,0.0025
2023-01-22 00:00:00,중랑구,27.0,13.0,0.0224,0.0187,0.35,0.0022
2023-01-22 00:00:00,중구,26.0,13.0,0.01875,0.0228,0.41,0.0023
2023-01-22 00:00:00,마포구,25.0,13.0,0.0151,0.0269,0.47,0.0024
2023-01-22 00:00:00,은평구,27.0,7.0,0.0245,0.0193,0.45,0.0019
2023-01-22 00:00:00,용산구,28.0,13.0,0.0176,0.0236,0.41,0.0027
2023-01-22 00:00:00,종로구,27.0,13.0,0.0184,0.0255,0.43,0.0027
2023-01-22 00:00:00,양천구,31.0,14.0,0.0117,0.0279,0.47,0.0029
2023-01-22 00:00:00,송파구,28.0,12.0,0.0177,0.0245,0.42,0.0023
2023-01-22 00:00:00,성동구,27.0,11.0,0.0206,0.0202,0.35,0.0025
2023-01-22 00:00:00,서초구,24.0,10.0,0.0158,0.0253,0.42,0.0024
2023-01-22 00:00:00,영등포구,27.0,12.0,0.0136,0.0284,0.45,0.0024
2023-01-23 00:00:00,도봉구,50.0,27.0,0.0242,0.0191,0.75,0.0023
2023-01-23 00:00:00,구로구,56.0,28.0,0.0161,0.0226,0.43,0.0027
2023-01-23 00:00:00,노원구,59.0,35.0,0.0199,0.0237,0.58,0.0028
2023-01-23 00:00:00,금천구,49.0,31.0,0.0181,0.0278,0.58,0.0029
2023-01-23 00:00:00,광진구,37.0,19.0,0.0119,0.0226,0.47,0.003
2023-01-23 00:00:00,평균,54.0,29.0,0.0187,0.0236,0.58,0.0027
2023-01-23 00:00:00,강서구,64.0,29.0,0.0189,0.0253,0.61,0.0028
2023-01-23 00:00:00,강북구,60.0,34.0,0.0223,0.0186,0.58,0.0021
2023-01-23 00:00:00,강동구,56.0,31.0,0.0181,0.0171,0.44,0.0022
2023-01-23 00:00:00,강남구,54.0,28.0,0.0214,0.0221,0.48,0.0027
2023-01-23 00:00:00,동대문구,54.0,28.0,0.0192,0.025,0.58,0.0031
2023-01-23 00:00:00,관악구,56.0,27.0,0.016,0.0287,0.63,0.0025
2023-01-23 00:00:00,동작구,57.0,35.0,0.0208,0.027,0.56,0.0023
2023-01-23 00:00:00,영등포구,51.0,29.0,0.0174,0.0251,0.55,0.0028
2023-01-23 00:00:00,서대문구,51.0,28.0,0.0195,0.0216,0.86,0.0037
2023-01-23 00:00:00,중랑구,53.0,31.0,0.0211,0.0232,0.5,0.0024
2023-01-23 00:00:00,중구,51.0,29.0,0.0189,0.02685,0.55,0.0026
2023-01-23 00:00:00,종로구,49.0,27.0,0.0167,0.0305,0.6,0.0028
2023-01-23 00:00:00,은평구,51.0,25.0,0.0214,0.0181,0.65,0.0019
2023-01-23 00:00:00,용산구,57.0,29.0,0.0203,0.0222,0.56,0.0028
2023-01-23 00:00:00,마포구,48.0,29.0,0.017,0.0252,0.58,0.0029
2023-01-23 00:00:00,양천구,59.0,33.0,0.0159,0.0242,0.58,0.0029
2023-01-23 00:00:00,송파구,56.0,30.0,0.0179,0.0245,0.55,0.0023
2023-01-23 00:00:00,성북구,56.0,31.0,0.0182,0.0271,0.72,0.003
2023-01-23 00:00:00,성동구,56.0,27.0,0.0195,0.0222,0.48,0.0024
2023-01-23 00:00:00,서초구,52.0,27.0,0.0179,0.024,0.57,0.0025
2023-01-24 00:00:00,동대문구,27.0,10.0,0.0313,0.0065,0.33,0.0029
2023-01-24 00:00:00,도봉구,23.0,9.0,0.035,0.0035,0.34,0.002
2023-01-24 00:00:00,노원구,32.0,15.0,0.0306,0.0053,0.33,0.0025
2023-01-24 00:00:00,금천구,22.0,12.0,0.0304,0.0107,0.38,0.0031
2023-01-24 00:00:00,구로구,28.0,6.0,0.0254,0.0055,0.25,0.0025
2023-01-24 00:00:00,강서구,33.0,9.0,0.0309,0.0065,0.33,0.0025
2023-01-24 00:00:00,관악구,25.0,9.0,0.0252,0.0088,0.36,0.0024
2023-01-24 00:00:00,동작구,29.0,13.0,0.0294,0.0076,0.29,0.0021
2023-01-24 00:00:00,강북구,33.0,13.0,0.0327,0.0039,0.33,0.0021
2023-01-24 00:00:00,강동구,31.0,13.0,0.0278,0.0063,0.27,0.0022
2023-01-24 00:00:00,강남구,26.0,10.0,0.0319,0.0065,0.29,0.0024
2023-01-24 00:00:00,광진구,26.0,13.0,0.0307,0.006,0.31,0.003
2023-01-24 00:00:00,마포구,25.0,10.0,0.0274,0.0079,0.35,0.0022
2023-01-24 00:00:00,평균,28.0,10.0,0.0295,0.0069,0.34,0.0024
2023-01-24 00:00:00,서초구,27.0,5.0,0.0298,0.0062,0.34,0.0025
2023-01-24 00:00:00,중랑구,28.0,11.0,0.0287,0.0092,0.32,0.002
2023-01-24 00:00:00,중구,28.5,12.0,0.02975,0.008,0.33,0.0021999999999999997
2023-01-24 00:00:00,종로구,29.0,13.0,0.0308,0.0068,0.34,0.0024
2023-01-24 00:00:00,은평구,29.0,6.0,0.0288,0.0064,0.36,0.0019
2023-01-24 00:00:00,용산구,31.0,13.0,0.0315,0.0063,0.38,0.0027
2023-01-24 00:00:00,서대문구,29.0,8.0,0.0284,0.0055,0.36,0.002
2023-01-24 00:00:00,양천구,29.0,12.0,0.0254,0.0078,0.34,0.0017
2023-01-24 00:00:00,송파구,29.0,10.0,0.0283,0.0097,0.36,0.0022
2023-01-24 00:00:00,성북구,30.0,10.0,0.0301,0.0074,0.47,0.003
2023-01-24 00:00:00,성동구,30.0,10.0,0.0299,0.0068,0.28,0.0022
2023-01-24 00:00:00,영등포구,26.0,9.0,0.0282,0.0074,0.33,0.0023
2023-01-25 00:00:00,동대문구,22.0,9.0,0.0172,0.024,0.42,0.0031
2023-01-25 00:00:00,도봉구,16.0,8.0,0.0221,0.0202,0.44,0.0018
2023-01-25 00:00:00,노원구,25.0,12.0,0.018,0.0262,0.45,0.0028
2023-01-25 00:00:00,금천구,19.0,11.0,0.0177,0.0278,0.43,0.0033
2023-01-25 00:00:00,구로구,22.0,5.0,0.0156,0.0211,0.3,0.0028
2023-01-25 00:00:00,강서구,27.0,7.0,0.0196,0.0228,0.42,0.0027
2023-01-25 00:00:00,관악구,22.0,8.0,0.0154,0.0265,0.45,0.0026
2023-01-25 00:00:00,강북구,23.0,10.0,0.0213,0.0192,0.46,0.0023
2023-01-25 00:00:00,강동구,22.0,9.0,0.0155,0.0204,0.35,0.0024
2023-01-25 00:00:00,동작구,22.0,10.0,0.0183,0.025,0.39,0.0024
